"year","source","flow","destination","weight","value"
2000,"Czech Rep.","import","Turkey",,149650
2000,"Czech Rep.","import","Ukraine",,465406
2000,"Czech Rep.","import","Egypt",,122
2000,"Czech Rep.","import","United Kingdom",,116264
2000,"Czech Rep.","import","Free Zones",,978132
2000,"Czech Rep.","import","USA",,2399258
2000,"Czech Rep.","import","Serbia and Montenegro",,11600
2000,"Czech Rep.","import","Areas, nes",,31
2000,"Benin","import","World",,170568
2000,"Benin","import","France",,153633
2000,"Benin","import","Germany",,93
2000,"Benin","import","Haiti",,212
2000,"Benin","import","China, Hong Kong SAR",,4926
2000,"Benin","import","Italy",,1061
2000,"Benin","import","Russian Federation",,283
2000,"Benin","import","Senegal",,1178
2000,"Benin","import","USA",,692
2000,"Benin","import","Burkina Faso",,8490
2000,"Denmark","import","World",,20182381
2000,"Denmark","import","Austria",,30741
2000,"Denmark","import","Belgium",,565697
2000,"Denmark","import","Brazil",,1604
2000,"Denmark","import","Canada",,96851
2000,"Denmark","import","Chile",,6810
2000,"Denmark","import","China",,192930
2000,"Denmark","import","Czech Rep.",,134869
2000,"Denmark","import","Finland",,707945
2000,"Denmark","import","France",,44072
2000,"Denmark","import","Germany",,3413556
2000,"Denmark","import","China, Hong Kong SAR",,18559
2000,"Denmark","import","Israel",,1158
2000,"Denmark","import","Italy",,1755659
2000,"Denmark","import","Japan",,1334677
2000,"Denmark","import","Other Asia, nes",,483064
2000,"Denmark","import","Netherlands",,313810
2000,"Denmark","import","Norway",,11360
2000,"Denmark","import","Pakistan",,2233
2000,"Denmark","import","Philippines",,16930
2000,"Denmark","import","Portugal",,3184
2000,"Denmark","import","Russian Federation",,21313
2000,"Denmark","import","South Africa",,1500
2000,"Denmark","import","Spain",,1560643
2000,"Denmark","import","Sweden",,3379350
2000,"Denmark","import","Switzerland",,47551
2000,"Denmark","import","Turkey",,26440
2000,"Denmark","import","United Kingdom",,2402963
2000,"Denmark","import","USA",,3606779
2000,"Denmark","import","Areas, nes",,132
2000,"Dominica","import","World",,15093
2000,"Dominica","import","Barbados",,204
2000,"Dominica","import","France",,300
2000,"Dominica","import","Guyana",,48
2000,"Dominica","import","Italy",,855
2000,"Dominica","import","USA",,13664
2000,"Dominica","import","Areas, nes",,22
2000,"Ecuador","import","World",0,1715878
2000,"Ecuador","import","Austria",0,1426
2000,"Ecuador","import","Brazil",0,120521
2000,"Ecuador","import","Colombia",0,3082
2000,"Ecuador","import","Czech Rep.",0,4483
2000,"Ecuador","import","Finland",0,1849
2000,"Ecuador","import","Germany",0,4389
2000,"Ecuador","import","Italy",0,323335
2000,"Ecuador","import","Mexico",0,158126
2000,"Ecuador","import","Spain",0,9068
2000,"Ecuador","import","USA",0,1087456
2000,"Ecuador","import","Areas, nes",0,2143
2000,"El Salvador","import","World",,2934730
2000,"El Salvador","import","Argentina",,20321
2000,"El Salvador","import","Austria",,41464
2000,"El Salvador","import","Brazil",,725005
2000,"El Salvador","import","Czech Rep.",,102384
2000,"El Salvador","import","France",,15496
2000,"El Salvador","import","Germany",,14281
2000,"El Salvador","import","Guatemala",,1932
2000,"El Salvador","import","Israel",,71986
2000,"El Salvador","import","Italy",,54871
2000,"El Salvador","import","Other Asia, nes",,15400
2000,"El Salvador","import","Panama",,142843
2000,"El Salvador","import","Russian Federation",,112
2000,"El Salvador","import","Spain",,10162
2000,"El Salvador","import","Switzerland",,44262
2000,"El Salvador","import","Turkey",,19125
2000,"El Salvador","import","USA",,1604325
2000,"El Salvador","import","Venezuela",,50759
2000,"Estonia","import","World",,2534167
2000,"Estonia","import","Austria",,2190
2000,"Estonia","import","Brazil",,6913
2000,"Estonia","import","Bulgaria",,4449
2000,"Estonia","import","Canada",,10420
2000,"Estonia","import","China",,20933
2000,"Estonia","import","Czech Rep.",,67699
2000,"Estonia","import","Denmark",,1356
2000,"Estonia","import","Finland",,72291
2000,"Estonia","import","France",,5432
2000,"Estonia","import","Germany",,116721
2000,"Estonia","import","Hungary",,2751
2000,"Estonia","import","Israel",,576312
2000,"Estonia","import","Italy",,72083
2000,"Estonia","import","Rep. of Korea",,7268
2000,"Estonia","import","Latvia",,182860
2000,"Estonia","import","Other Europe, nes",,151190
2000,"Estonia","import","Norway",,1038012
2000,"Estonia","import","Portugal",,108530
2000,"Estonia","import","Russian Federation",,3996
2000,"Estonia","import","India",,226
2000,"Estonia","import","Spain",,32581
2000,"Estonia","import","Sweden",,3017
2000,"Estonia","import","Switzerland",,11127
2000,"Estonia","import","Turkey",,918
2000,"Estonia","import","Egypt",,603
2000,"Estonia","import","United Kingdom",,713
2000,"Estonia","import","USA",,32235
2000,"Estonia","import","Serbia and Montenegro",,1341
2000,"Faeroe Isds","import","World",,110535
2000,"Faeroe Isds","import","China",,4559
2000,"Faeroe Isds","import","Czech Rep.",,593
2000,"Faeroe Isds","import","Denmark",,25670
2000,"Faeroe Isds","import","Finland",,95
2000,"Faeroe Isds","import","Germany",,24438
2000,"Faeroe Isds","import","Indonesia",,1750
2000,"Faeroe Isds","import","Italy",,1821
2000,"Faeroe Isds","import","Russian Federation",,5502
2000,"Faeroe Isds","import","Spain",,2594
2000,"Faeroe Isds","import","Sweden",,496
2000,"Faeroe Isds","import","United Kingdom",,27091
2000,"Faeroe Isds","import","USA",,14678
2000,"Faeroe Isds","import","Areas, nes",,1248
2000,"Finland","import","World",,45225564
2000,"Finland","import","Austria",,319441
2000,"Finland","import","Belgium",,114133
2000,"Finland","import","Brazil",,47310
2000,"Finland","import","Canada",,254090
2000,"Finland","import","China",,81135
2000,"Finland","import","Cyprus",,36628
2000,"Finland","import","Czech Rep.",,688966
2000,"Finland","import","Denmark",,30826
2000,"Finland","import","Estonia",,6757
2000,"Finland","import","France",,75348
2000,"Finland","import","Germany",,1558901
2000,"Finland","import","China, Hong Kong SAR",,4302
2000,"Finland","import","Hungary",,184999
2000,"Finland","import","Italy",,1947738
2000,"Finland","import","Japan",,551837
2000,"Finland","import","Rep. of Korea",,42610
2000,"Finland","import","Lebanon",,93
2000,"Finland","import","Mexico",,42728
2000,"Finland","import","Other Asia, nes",,153514
2000,"Finland","import","Netherlands",,3674
2000,"Finland","import","Norway",,50104
2000,"Finland","import","Poland",,33257
2000,"Finland","import","Portugal",,33714
2000,"Finland","import","Russian Federation",,119503
2000,"Finland","import","South Africa",,1851
2000,"Finland","import","Spain",,516741
2000,"Finland","import","Sweden",,1112048
2000,"Finland","import","Switzerland",,248594
2000,"Finland","import","Turkey",,82788
2000,"Finland","import","United Kingdom",,511519
2000,"Finland","import","USA",,1759716
2000,"Finland","import","Areas, nes",,34610701
2000,"France","import","World",,70087053
2000,"France","import","Argentina",,2527
2000,"France","import","Australia",,248093
2000,"France","import","Austria",,420227
2000,"France","import","Belgium",,5177650
2000,"France","import","Brazil",,104460
2000,"France","import","Bulgaria",,3650
2000,"France","import","Myanmar",,140
2000,"France","import","Cambodia",,1685
2000,"France","import","Canada",,198390
2000,"France","import","Chad",,702
2000,"France","import","China",,1042915
2000,"France","import","Croatia",,281
2000,"France","import","Czech Rep.",,2038796
2000,"France","import","Denmark",,159358
2000,"France","import","Finland",,192212
2000,"France","import","France",,655964
2000,"France","import","Germany",,12861218
2000,"France","import","Greece",,300603
2000,"France","import","China, Hong Kong SAR",,5757
2000,"France","import","Ireland",,8986
2000,"France","import","Israel",,66832
